date,state,positiveIncrease,totalTestResultsIncrease,dailyPositiveRate,population,percentOver18,percentUrban,statewideMaskMandate
2020-09-04,AR,1174,9868,0.11897040940413454,3017804,76.8,56.2,1
2020-09-05,AR,548,18094,0.030286282745661544,3017804,76.8,56.2,1
2020-09-07,AR,1054,6499,0.16217879673795968,3017804,76.8,56.2,1
2020-09-08,AR,477,11084,0.04303500541320823,3017804,76.8,56.2,1
2020-09-10,AR,548,13185,0.041562381494122114,3017804,76.8,56.2,1
2020-09-12,AR,727,24175,0.030072388831437438,3017804,76.8,56.2,1
2020-09-13,AR,509,545,0.9339449541284404,3017804,76.8,56.2,1
2020-09-14,AR,408,6190,0.06591276252019386,3017804,76.8,56.2,1
2020-09-15,AR,730,43795,0.016668569471400847,3017804,76.8,56.2,1
2020-09-17,AR,992,10632,0.09330323551542513,3017804,76.8,56.2,1
2020-09-18,AR,871,11114,0.07836962389778658,3017804,76.8,56.2,1
2020-09-20,AR,563,17549,0.032081600091173286,3017804,76.8,56.2,1
2020-09-21,AR,641,7540,0.0850132625994695,3017804,76.8,56.2,1
2020-09-22,AR,617,6473,0.09531901745712963,3017804,76.8,56.2,1
2020-09-23,AR,982,8950,0.10972067039106144,3017804,76.8,56.2,1
2020-09-24,AR,1086,10466,0.10376457099178292,3017804,76.8,56.2,1
2020-09-25,AR,897,8881,0.10100213939871636,3017804,76.8,56.2,1
2020-09-26,AR,809,7601,0.10643336403104854,3017804,76.8,56.2,1
2020-09-27,AR,487,6732,0.07234105763517529,3017804,76.8,56.2,1
2020-09-28,AR,807,57071,0.014140281403865359,3017804,76.8,56.2,1
2020-09-29,AR,706,10207,0.06916821788968355,3017804,76.8,56.2,1
2020-09-30,AR,942,21812,0.04318723638364203,3017804,76.8,56.2,1
2020-10-01,AR,1124,12899,0.0871385378711528,3017804,76.8,56.2,1
2020-10-02,AR,958,11644,0.08227413260048093,3017804,76.8,56.2,1
2020-10-03,AR,746,10478,0.07119679328116052,3017804,76.8,56.2,1
2020-10-04,AR,488,7605,0.06416831032215647,3017804,76.8,56.2,1
2020-10-05,AR,417,6801,0.061314512571680635,3017804,76.8,56.2,1
2020-10-06,AR,641,8527,0.07517297994605371,3017804,76.8,56.2,1
2020-10-07,AR,809,9885,0.08184117349519474,3017804,76.8,56.2,1
2020-10-08,AR,1265,13970,0.0905511811023622,3017804,76.8,56.2,1
2020-10-10,AR,2075,26190,0.07922871324933181,3017804,76.8,56.2,1
2020-10-11,AR,613,8938,0.06858357574401433,3017804,76.8,56.2,1
2020-10-12,AR,654,8412,0.07774607703281028,3017804,76.8,56.2,1
2020-10-13,AR,680,7599,0.0894854586129754,3017804,76.8,56.2,1
2020-10-14,AR,1079,10677,0.10105834972370516,3017804,76.8,56.2,1
2020-10-15,AR,1278,12660,0.1009478672985782,3017804,76.8,56.2,1
2020-10-16,AR,1015,11896,0.08532279757901816,3017804,76.8,56.2,1
2020-10-17,AR,883,9744,0.09061986863711,3017804,76.8,56.2,1
2020-10-18,AR,644,8302,0.0775716694772344,3017804,76.8,56.2,1
2020-10-19,AR,531,7970,0.06662484316185696,3017804,76.8,56.2,1
2020-10-20,AR,844,7738,0.10907211165675887,3017804,76.8,56.2,1
2020-10-21,AR,1155,11100,0.10405405405405406,3017804,76.8,56.2,1
2020-10-22,AR,1202,12782,0.09403849162885307,3017804,76.8,56.2,1
2020-10-23,AR,1337,11967,0.1117239074120498,3017804,76.8,56.2,1
2020-10-24,AR,1183,12517,0.09451146440840456,3017804,76.8,56.2,1
2020-10-25,AR,797,7982,0.09984966173891256,3017804,76.8,56.2,1
2020-10-26,AR,612,6845,0.08940832724616507,3017804,76.8,56.2,1
2020-10-27,AR,952,8391,0.11345489214634727,3017804,76.8,56.2,1
2020-10-28,AR,961,9706,0.09901092107974448,3017804,76.8,56.2,1
2020-10-29,AR,1072,12348,0.08681567865241335,3017804,76.8,56.2,1
2020-10-30,AR,1162,11281,0.10300505274355112,3017804,76.8,56.2,1
2020-10-31,AR,1316,10401,0.12652629554850495,3017804,76.8,56.2,1
2020-06-01,AZ,187,2864,0.06529329608938547,7278717,77.5,89.8,0
2020-06-02,AZ,1127,9763,0.11543582915087575,7278717,77.5,89.8,0
2020-06-03,AZ,983,6692,0.14689181111775254,7278717,77.5,89.8,0
2020-06-04,AZ,520,5230,0.0994263862332696,7278717,77.5,89.8,0
2020-06-05,AZ,1579,14110,0.11190644932671864,7278717,77.5,89.8,0
2020-06-06,AZ,1119,7781,0.1438118493766868,7278717,77.5,89.8,0
2020-06-07,AZ,1438,9975,0.14416040100250627,7278717,77.5,89.8,0
2020-06-08,AZ,789,6460,0.12213622291021672,7278717,77.5,89.8,0
2020-06-09,AZ,618,5132,0.12042088854247855,7278717,77.5,89.8,0
2020-06-10,AZ,1556,6474,0.240345999382144,7278717,77.5,89.8,0
2020-06-11,AZ,1412,9586,0.1472981431253912,7278717,77.5,89.8,0
2020-06-12,AZ,1654,11543,0.14329030581304686,7278717,77.5,89.8,0
2020-06-13,AZ,1540,7269,0.2118585775209795,7278717,77.5,89.8,0
2020-06-14,AZ,1233,9643,0.1278647723737426,7278717,77.5,89.8,0
2020-06-15,AZ,1014,7201,0.14081377586446328,7278717,77.5,89.8,0
2020-06-16,AZ,2392,9062,0.2639593908629442,7278717,77.5,89.8,0
2020-06-17,AZ,1827,11855,0.1541121889498102,7278717,77.5,89.8,0
2020-06-18,AZ,2519,13528,0.18620638675340034,7278717,77.5,89.8,0
2020-06-19,AZ,3246,12476,0.2601795447258737,7278717,77.5,89.8,0
2020-06-20,AZ,3109,13058,0.2380915913616174,7278717,77.5,89.8,0
2020-06-21,AZ,2592,14464,0.17920353982300885,7278717,77.5,89.8,0
2020-06-22,AZ,2196,10046,0.2185944654588891,7278717,77.5,89.8,0
2020-06-23,AZ,3593,10720,0.3351679104477612,7278717,77.5,89.8,0
2020-06-24,AZ,1795,8662,0.20722696836758253,7278717,77.5,89.8,0
2020-06-25,AZ,3056,15000,0.20373333333333327,7278717,77.5,89.8,0
2020-06-26,AZ,3518,15530,0.2265292981326465,7278717,77.5,89.8,0
2020-06-27,AZ,3503,15007,0.23342440194575864,7278717,77.5,89.8,0
2020-06-28,AZ,3857,15148,0.2546210720887246,7278717,77.5,89.8,0
2020-06-29,AZ,625,1524,0.4101049868766404,7278717,77.5,89.8,0
2020-06-30,AZ,4682,20913,0.2238798833261608,7278717,77.5,89.8,0
2020-07-01,AZ,4877,17227,0.2831021071573692,7278717,77.5,89.8,0
2020-07-02,AZ,3333,11235,0.2966622162883845,7278717,77.5,89.8,0
2020-07-03,AZ,4433,17535,0.25280866837753063,7278717,77.5,89.8,0
2020-07-04,AZ,2695,11121,0.2423343224530168,7278717,77.5,89.8,0
2020-07-05,AZ,3536,14844,0.2382107248720021,7278717,77.5,89.8,0
2020-07-06,AZ,3352,13459,0.24905267850508955,7278717,77.5,89.8,0
2020-07-07,AZ,3653,10932,0.334156604463959,7278717,77.5,89.8,0
2020-07-08,AZ,3520,12212,0.2882410743530953,7278717,77.5,89.8,0
2020-07-09,AZ,4057,11931,0.3400385550247255,7278717,77.5,89.8,0
2020-07-10,AZ,4221,16110,0.2620111731843575,7278717,77.5,89.8,0
2020-07-11,AZ,3038,14765,0.20575685743311886,7278717,77.5,89.8,0
2020-07-12,AZ,2537,12170,0.20846343467543127,7278717,77.5,89.8,0
2020-07-13,AZ,1357,6240,0.21746794871794872,7278717,77.5,89.8,0
2020-07-14,AZ,4273,19488,0.21926313628899835,7278717,77.5,89.8,0
2020-07-15,AZ,3257,13993,0.2327592367612377,7278717,77.5,89.8,0
2020-07-16,AZ,3259,13307,0.24490869467197715,7278717,77.5,89.8,0
2020-07-17,AZ,3910,15664,0.24961695607763024,7278717,77.5,89.8,0
2020-07-18,AZ,2742,7836,0.3499234303215927,7278717,77.5,89.8,0
2020-07-19,AZ,2359,13988,0.16864455247354876,7278717,77.5,89.8,0
2020-07-20,AZ,1559,7544,0.2066542948038176,7278717,77.5,89.8,0
2020-07-21,AZ,3500,14143,0.2474722477550732,7278717,77.5,89.8,0
2020-07-22,AZ,1926,6315,0.3049881235154394,7278717,77.5,89.8,0
2020-07-23,AZ,2335,8732,0.2674072377462208,7278717,77.5,89.8,0
2020-07-24,AZ,3357,14104,0.23801758366420875,7278717,77.5,89.8,0
2020-07-25,AZ,3740,20792,0.17987687572143132,7278717,77.5,89.8,0
2020-07-26,AZ,1973,9494,0.2078154623973036,7278717,77.5,89.8,0
2020-07-27,AZ,1813,11230,0.16144256455921638,7278717,77.5,89.8,0
2020-07-28,AZ,2107,12598,0.16724876964597554,7278717,77.5,89.8,0
2020-07-29,AZ,2339,10498,0.22280434368451127,7278717,77.5,89.8,0
2020-07-30,AZ,2525,11837,0.2133141843372476,7278717,77.5,89.8,0
2020-07-31,AZ,3212,20477,0.1568589148801094,7278717,77.5,89.8,0
2020-08-01,AZ,2992,14907,0.20071107533373586,7278717,77.5,89.8,0
2020-08-02,AZ,1465,7778,0.1883517613782464,7278717,77.5,89.8,0
2020-08-03,AZ,1030,7990,0.12891113892365458,7278717,77.5,89.8,0
2020-08-04,AZ,1008,6826,0.14767067096396133,7278717,77.5,89.8,0
2020-08-05,AZ,1698,13088,0.12973716381418093,7278717,77.5,89.8,0
2020-08-06,AZ,1444,10293,0.14028951714757598,7278717,77.5,89.8,0
2020-08-07,AZ,1406,8958,0.1569546773833445,7278717,77.5,89.8,0
2020-08-08,AZ,1054,11635,0.09058874086807048,7278717,77.5,89.8,0
2020-08-09,AZ,816,6015,0.13566084788029925,7278717,77.5,89.8,0
2020-08-10,AZ,600,5655,0.10610079575596816,7278717,77.5,89.8,0
2020-08-11,AZ,1214,9012,0.1347092765201953,7278717,77.5,89.8,0
2020-08-12,AZ,706,6938,0.10175843182473336,7278717,77.5,89.8,0
2020-08-13,AZ,1351,13932,0.0969710020097617,7278717,77.5,89.8,0
2020-08-14,AZ,927,9376,0.09886945392491467,7278717,77.5,89.8,0
2020-08-15,AZ,933,9602,0.09716725682149553,7278717,77.5,89.8,0
2020-08-16,AZ,883,14751,0.05986034845095248,7278717,77.5,89.8,0
2020-08-17,AZ,468,6398,0.07314785870584557,7278717,77.5,89.8,0
2020-08-18,AZ,915,5596,0.1635096497498213,7278717,77.5,89.8,0
2020-08-19,AZ,637,7231,0.08809293320425944,7278717,77.5,89.8,0
2020-08-20,AZ,723,7173,0.10079464659138436,7278717,77.5,89.8,0
2020-08-21,AZ,619,9523,0.06500052504462879,7278717,77.5,89.8,0
2020-08-22,AZ,996,16137,0.06172150957427031,7278717,77.5,89.8,0
2020-08-23,AZ,208,6730,0.030906389301634474,7278717,77.5,89.8,0
2020-08-24,AZ,311,6342,0.04903815830968149,7278717,77.5,89.8,0
2020-08-25,AZ,859,4973,0.17273275688719086,7278717,77.5,89.8,0
2020-08-26,AZ,186,4693,0.039633496697208614,7278717,77.5,89.8,0
2020-08-27,AZ,680,7998,0.08502125531382845,7278717,77.5,89.8,0
2020-08-28,AZ,519,9104,0.0570079086115993,7278717,77.5,89.8,0
2020-08-29,AZ,629,8271,0.07604884536331763,7278717,77.5,89.8,0
2020-08-30,AZ,374,7060,0.05297450424929179,7278717,77.5,89.8,0
2020-08-31,AZ,174,4970,0.03501006036217304,7278717,77.5,89.8,0
2020-09-01,AZ,507,4558,0.1112329969284774,7278717,77.5,89.8,0
2020-09-02,AZ,519,4921,0.10546636862426337,7278717,77.5,89.8,0
2020-09-03,AZ,1092,8912,0.1225314183123878,7278717,77.5,89.8,0
2020-09-04,AZ,728,14053,0.05180388529139685,7278717,77.5,89.8,0
2020-09-05,AZ,835,15839,0.052717974619609816,7278717,77.5,89.8,0
2020-09-06,AZ,250,6240,0.04006410256410257,7278717,77.5,89.8,0
2020-09-07,AZ,198,4369,0.04531929503318837,7278717,77.5,89.8,0
2020-09-08,AZ,81,3203,0.02528879175772713,7278717,77.5,89.8,0
2020-09-09,AZ,496,2578,0.19239720713731576,7278717,77.5,89.8,0
2020-09-10,AZ,461,3502,0.13163906339234724,7278717,77.5,89.8,0
2020-09-11,AZ,521,6670,0.07811094452773612,7278717,77.5,89.8,0
2020-09-12,AZ,605,9281,0.06518694106238553,7278717,77.5,89.8,0
2020-09-13,AZ,384,9313,0.04123268549339633,7278717,77.5,89.8,0
2020-09-14,AZ,213,4527,0.04705102717031146,7278717,77.5,89.8,0
2020-09-15,AZ,484,9651,0.0501502434980831,7278717,77.5,89.8,0
2020-09-16,AZ,698,15957,0.043742558124960834,7278717,77.5,89.8,0
2020-09-17,AZ,1753,23844,0.07351954370072135,7278717,77.5,89.8,0
2020-09-18,AZ,1282,8038,0.15949241104752426,7278717,77.5,89.8,0
2020-09-19,AZ,609,10752,0.056640625,7278717,77.5,89.8,0
2020-09-20,AZ,467,10701,0.04364078123539857,7278717,77.5,89.8,0
2020-09-21,AZ,233,7020,0.03319088319088319,7278717,77.5,89.8,0
2020-09-22,AZ,595,9791,0.060770094985190475,7278717,77.5,89.8,0
2020-09-23,AZ,438,9084,0.04821664464993395,7278717,77.5,89.8,0
2020-09-24,AZ,568,10489,0.054151968729144816,7278717,77.5,89.8,0
2020-09-25,AZ,515,7612,0.06765633210719918,7278717,77.5,89.8,0
2020-09-26,AZ,459,10624,0.04320406626506024,7278717,77.5,89.8,0
2020-09-27,AZ,411,9096,0.045184696569920836,7278717,77.5,89.8,0
2020-09-28,AZ,273,5389,0.05065874930413807,7278717,77.5,89.8,0
2020-09-29,AZ,674,4816,0.1399501661129568,7278717,77.5,89.8,0
2020-09-30,AZ,323,4047,0.07981220657276995,7278717,77.5,89.8,0
2020-10-01,AZ,705,13793,0.0511128833466251,7278717,77.5,89.8,0
2020-10-02,AZ,551,7136,0.07721412556053811,7278717,77.5,89.8,0
2020-10-03,AZ,636,9641,0.06596826055388445,7278717,77.5,89.8,0
2020-10-04,AZ,355,7986,0.04445279238667668,7278717,77.5,89.8,0
2020-10-05,AZ,316,6742,0.04687036487689114,7278717,77.5,89.8,0
2020-10-06,AZ,864,8554,0.10100537760112227,7278717,77.5,89.8,0
2020-10-07,AZ,604,7267,0.08311545341956791,7278717,77.5,89.8,0
2020-10-08,AZ,863,12401,0.06959116200306427,7278717,77.5,89.8,0
2020-10-09,AZ,683,12350,0.05530364372469637,7278717,77.5,89.8,0
2020-10-10,AZ,894,12570,0.0711217183770883,7278717,77.5,89.8,0
2020-10-11,AZ,597,10150,0.05881773399014777,7278717,77.5,89.8,0
2020-10-12,AZ,475,8035,0.05911636589919104,7278717,77.5,89.8,0
2020-10-13,AZ,684,6951,0.09840310746655158,7278717,77.5,89.8,0
2020-10-14,AZ,901,8051,0.11191156378089676,7278717,77.5,89.8,0
2020-10-15,AZ,1113,11831,0.09407488800608572,7278717,77.5,89.8,0
2020-10-16,AZ,738,8347,0.0884149994009824,7278717,77.5,89.8,0
2020-10-17,AZ,921,11323,0.0813388677912214,7278717,77.5,89.8,0
2020-10-18,AZ,742,10320,0.07189922480620155,7278717,77.5,89.8,0
2020-10-19,AZ,748,8762,0.08536863729742067,7278717,77.5,89.8,0
2020-10-20,AZ,1040,7560,0.13756613756613756,7278717,77.5,89.8,0
2020-10-21,AZ,975,10044,0.09707287933094384,7278717,77.5,89.8,0
2020-10-22,AZ,994,11173,0.08896446791372058,7278717,77.5,89.8,0
2020-10-23,AZ,976,12907,0.0756178817695824,7278717,77.5,89.8,0
2020-10-24,AZ,890,12080,0.07367549668874172,7278717,77.5,89.8,0
2020-10-25,AZ,1391,12858,0.10818167677710376,7278717,77.5,89.8,0
2020-10-26,AZ,801,8394,0.0954253037884203,7278717,77.5,89.8,0
2020-10-27,AZ,1158,9846,0.11761121267519806,7278717,77.5,89.8,0
2020-10-28,AZ,1043,6800,0.15338235294117647,7278717,77.5,89.8,0
2020-10-29,AZ,1315,14215,0.09250791417516707,7278717,77.5,89.8,0
2020-10-30,AZ,1565,13433,0.11650413161616915,7278717,77.5,89.8,0
2020-10-31,AZ,1901,12458,0.15259271151067588,7278717,77.5,89.8,0
2020-11-01,AZ,1527,14214,0.10742929506120726,7278717,77.5,89.8,0
2020-06-01,CA,2423,67735,0.0357717575847051,39512223,77.5,95.0,0
2020-06-02,CA,2304,59008,0.03904555314533623,39512223,77.5,95.0,0
2020-06-03,CA,2377,59703,0.03981374470294625,39512223,77.5,95.0,0
2020-06-04,CA,2120,51377,0.041263600443778345,39512223,77.5,95.0,0
2020-06-05,CA,3094,55792,0.0554559793518784,39512223,77.5,95.0,0
2020-06-06,CA,3115,69837,0.04460386328164154,39512223,77.5,95.0,0
2020-06-07,CA,2796,53918,0.051856522868058905,39512223,77.5,95.0,0
2020-06-08,CA,2507,68972,0.03634808328017167,39512223,77.5,95.0,0
2020-06-09,CA,2170,55055,0.03941513032422123,39512223,77.5,95.0,0
2020-06-10,CA,2702,54553,0.049529815042252484,39512223,77.5,95.0,0
2020-06-11,CA,3090,56849,0.05435451810937749,39512223,77.5,95.0,0
2020-06-12,CA,2702,64611,0.041819504418752235,39512223,77.5,95.0,0
2020-06-13,CA,3660,62135,0.05890399935624045,39512223,77.5,95.0,0
2020-06-14,CA,3212,77603,0.04139015244256021,39512223,77.5,95.0,0
2020-06-15,CA,2597,66186,0.03923790529719276,39512223,77.5,95.0,0
2020-06-16,CA,2108,69573,0.030299110287036638,39512223,77.5,95.0,0
2020-06-17,CA,3455,60233,0.057360583069081726,39512223,77.5,95.0,0
2020-06-18,CA,4084,76542,0.05335632724517258,39512223,77.5,95.0,1
2020-06-19,CA,4317,81172,0.05318336372148031,39512223,77.5,95.0,1
2020-06-20,CA,3893,78710,0.04946004319654428,39512223,77.5,95.0,1
2020-06-21,CA,4515,84844,0.05321531280939135,39512223,77.5,95.0,1
2020-06-22,CA,4230,92430,0.045764362220058426,39512223,77.5,95.0,1
2020-06-23,CA,5019,85243,0.058878734910784464,39512223,77.5,95.0,1
2020-06-24,CA,7149,95970,0.07449202875898718,39512223,77.5,95.0,1
2020-06-25,CA,5349,101446,0.052727559489777816,39512223,77.5,95.0,1
2020-06-26,CA,4890,76969,0.06353207135340203,39512223,77.5,95.0,1
2020-06-27,CA,5972,90996,0.06562925842894192,39512223,77.5,95.0,1
2020-06-28,CA,4810,93642,0.05136584011447855,39512223,77.5,95.0,1
2020-06-29,CA,8009,105740,0.07574238698694911,39512223,77.5,95.0,1
2020-06-30,CA,9480,105447,0.08990298443767959,39512223,77.5,95.0,1
2020-07-01,CA,7407,87037,0.08510173834116525,39512223,77.5,95.0,1
2020-07-02,CA,6408,84542,0.07579664545433039,39512223,77.5,95.0,1
2020-07-03,CA,5688,109458,0.05196513731294195,39512223,77.5,95.0,1
2020-07-04,CA,9153,104855,0.08729197463163416,39512223,77.5,95.0,1
2020-07-05,CA,8597,127107,0.06763592878440998,39512223,77.5,95.0,1
2020-07-06,CA,5699,113215,0.05033785275802676,39512223,77.5,95.0,1
2020-07-07,CA,6090,103017,0.05911645650717842,39512223,77.5,95.0,1
2020-07-08,CA,11694,99805,0.11716847853313962,39512223,77.5,95.0,1
2020-07-09,CA,7031,82259,0.08547392990432658,39512223,77.5,95.0,1
2020-07-10,CA,7798,97303,0.08014141393379444,39512223,77.5,95.0,1
2020-07-11,CA,8047,99958,0.08050381160087236,39512223,77.5,95.0,1
2020-07-12,CA,8460,130904,0.06462751329218358,39512223,77.5,95.0,1
2020-07-13,CA,8358,137766,0.06066808936892992,39512223,77.5,95.0,1
2020-07-14,CA,7346,130590,0.056252392985680376,39512223,77.5,95.0,1
2020-07-15,CA,11126,118321,0.09403233576457264,39512223,77.5,95.0,1
2020-07-16,CA,8544,122232,0.06989986255645002,39512223,77.5,95.0,1
2020-07-17,CA,9986,128591,0.07765706775746359,39512223,77.5,95.0,1
2020-07-18,CA,9199,123119,0.07471633135421828,39512223,77.5,95.0,1
2020-07-19,CA,9329,119634,0.0779795041543374,39512223,77.5,95.0,1
2020-07-20,CA,6846,127469,0.053707175862366535,39512223,77.5,95.0,1
2020-07-21,CA,9231,122611,0.07528688290610143,39512223,77.5,95.0,1
2020-07-22,CA,12807,127487,0.10045730152878332,39512223,77.5,95.0,1
2020-07-23,CA,12040,113885,0.10572068314527812,39512223,77.5,95.0,1
2020-07-24,CA,9718,137572,0.0706393742912802,39512223,77.5,95.0,1
2020-07-25,CA,10066,131479,0.07655975478973827,39512223,77.5,95.0,1
2020-07-26,CA,8259,120784,0.0683782620214598,39512223,77.5,95.0,1
2020-07-27,CA,6891,128439,0.05365192815266391,39512223,77.5,95.0,1
2020-07-28,CA,6000,121288,0.04946903238572654,39512223,77.5,95.0,1
2020-07-29,CA,8755,99600,0.08790160642570281,39512223,77.5,95.0,1
2020-07-30,CA,10197,116374,0.08762266485641122,39512223,77.5,95.0,1
2020-07-31,CA,8086,177201,0.04563179666028973,39512223,77.5,95.0,1
2020-08-01,CA,6542,75546,0.08659624599581711,39512223,77.5,95.0,1
2020-08-02,CA,9032,149388,0.06046001017484672,39512223,77.5,95.0,1
2020-08-03,CA,5739,148721,0.038589035845643854,39512223,77.5,95.0,1
2020-08-04,CA,4526,121017,0.03739970417379376,39512223,77.5,95.0,1
2020-08-05,CA,5295,103687,0.051067154030881405,39512223,77.5,95.0,1
2020-08-06,CA,5258,91063,0.05774024576392168,39512223,77.5,95.0,1
2020-08-07,CA,8436,96419,0.08749312894761406,39512223,77.5,95.0,1
2020-08-08,CA,7371,110645,0.066618464458403,39512223,77.5,95.0,1
2020-08-09,CA,8373,118592,0.0706034133837021,39512223,77.5,95.0,1
2020-08-10,CA,7751,172234,0.04500272884564023,39512223,77.5,95.0,1
2020-08-11,CA,12500,187926,0.06651554335217054,39512223,77.5,95.0,1
2020-08-12,CA,11645,117188,0.09937024268696454,39512223,77.5,95.0,1
2020-08-13,CA,7085,142026,0.04988523228141326,39512223,77.5,95.0,1
2020-08-14,CA,7934,111105,0.07140992754601504,39512223,77.5,95.0,1
2020-08-15,CA,12614,124513,0.10130669086762024,39512223,77.5,95.0,1
2020-08-16,CA,7873,117024,0.06727679792179382,39512223,77.5,95.0,1
2020-08-17,CA,6469,135645,0.04769066312801799,39512223,77.5,95.0,1
2020-08-18,CA,4636,115259,0.04022245551323541,39512223,77.5,95.0,1
2020-08-19,CA,6164,91644,0.06726026799354022,39512223,77.5,95.0,1
2020-08-20,CA,5920,87283,0.06782534972445951,39512223,77.5,95.0,1
2020-08-21,CA,5585,101406,0.05507563655010552,39512223,77.5,95.0,1
2020-08-22,CA,6556,106980,0.06128248270704805,39512223,77.5,95.0,1
2020-08-23,CA,6777,104679,0.06474077895279856,39512223,77.5,95.0,1
2020-08-24,CA,4946,111456,0.0443762561010623,39512223,77.5,95.0,1
2020-08-25,CA,4480,110019,0.04072023923140548,39512223,77.5,95.0,1
2020-08-26,CA,6004,70251,0.08546497558753613,39512223,77.5,95.0,1
2020-08-27,CA,4430,85658,0.051717294356627516,39512223,77.5,95.0,1
2020-08-28,CA,5329,92222,0.057784476589100214,39512223,77.5,95.0,1
2020-08-29,CA,4981,98993,0.05031668905882234,39512223,77.5,95.0,1
2020-08-30,CA,6070,122199,0.049673074247743434,39512223,77.5,95.0,1
2020-08-31,CA,4176,141476,0.02951737397155701,39512223,77.5,95.0,1
2020-09-01,CA,3712,97391,0.03811440482180079,39512223,77.5,95.0,1
2020-09-02,CA,4255,109674,0.0387967977825191,39512223,77.5,95.0,1
2020-09-03,CA,5125,83554,0.06133757809320917,39512223,77.5,95.0,1
2020-09-04,CA,5106,133046,0.0383777039520166,39512223,77.5,95.0,1
2020-09-05,CA,4956,119353,0.04152388293549387,39512223,77.5,95.0,1
2020-09-06,CA,4905,130868,0.03748051471711954,39512223,77.5,95.0,1
2020-09-07,CA,3091,111101,0.027821531759390103,39512223,77.5,95.0,1
2020-09-08,CA,2676,109656,0.0244035894068724,39512223,77.5,95.0,1
2020-09-09,CA,1616,75849,0.02130548853643423,39512223,77.5,95.0,1
2020-09-10,CA,3338,46194,0.07226046672728059,39512223,77.5,95.0,1
2020-09-11,CA,3326,61669,0.05393309442345425,39512223,77.5,95.0,1
2020-09-12,CA,4107,105307,0.039000256393212224,39512223,77.5,95.0,1
2020-09-13,CA,4625,133049,0.034761629174214013,39512223,77.5,95.0,1
2020-09-14,CA,2855,116173,0.024575417696022308,39512223,77.5,95.0,1
2020-09-15,CA,2235,121981,0.018322525639238897,39512223,77.5,95.0,1
2020-09-16,CA,2950,72352,0.04077288810260946,39512223,77.5,95.0,1
2020-09-17,CA,3238,79515,0.040721876375526635,39512223,77.5,95.0,1
2020-09-18,CA,3630,97149,0.03736528425408393,39512223,77.5,95.0,1
2020-09-19,CA,4304,166700,0.02581883623275345,39512223,77.5,95.0,1
2020-09-20,CA,4265,179272,0.023790664465170246,39512223,77.5,95.0,1
2020-09-21,CA,3294,149624,0.022015184729722505,39512223,77.5,95.0,1
2020-09-22,CA,2630,131273,0.020034584415683343,39512223,77.5,95.0,1
2020-09-23,CA,3146,75368,0.041741853306443054,39512223,77.5,95.0,1
2020-09-24,CA,3170,73434,0.043168014816025266,39512223,77.5,95.0,1
2020-09-25,CA,3400,99390,0.03420867290471878,39512223,77.5,95.0,1
2020-09-26,CA,4197,130483,0.032165109631139686,39512223,77.5,95.0,1
2020-09-27,CA,4071,150768,0.027001751034702325,39512223,77.5,95.0,1
2020-09-28,CA,2955,151354,0.019523765476961292,39512223,77.5,95.0,1
2020-09-29,CA,2162,128693,0.016799670533750866,39512223,77.5,95.0,1
2020-09-30,CA,3200,91657,0.03491277261965808,39512223,77.5,95.0,1
2020-10-01,CA,3062,66649,0.04594217467628922,39512223,77.5,95.0,1
2020-10-02,CA,3590,96580,0.03717125698902464,39512223,77.5,95.0,1
2020-10-03,CA,2159,130457,0.016549514399380637,39512223,77.5,95.0,1
2020-10-04,CA,4293,161399,0.026598677810891026,39512223,77.5,95.0,1
2020-10-05,CA,3055,141394,0.02160629163896629,39512223,77.5,95.0,1
2020-10-06,CA,1677,128740,0.01302625446636632,39512223,77.5,95.0,1
2020-10-07,CA,2764,126285,0.02188700162331235,39512223,77.5,95.0,1
2020-10-08,CA,3575,66917,0.053424391410254485,39512223,77.5,95.0,1
2020-10-09,CA,3806,112874,0.03371901412194128,39512223,77.5,95.0,1
